idx,symbol,datetime,date,setup_type,direction,score,rank_score,reasons,rsi,trend_strength,vol_z,body_pct,hour,dow,sweep_count_20,bsl_dist_atr,ssl_dist_atr,is_bsl_swept,is_ssl_swept,ob_remaining,selection_policy
7443,UNKNOWN,2025-08-18 00:30:00,2025-08-18,LIQUIDITY_SWEEP,Long,86.737,86.737,sweep_low;reclaim,37.0907,-0.7919,1.8552,0.2945,0,0,0,3.5378,0.8614,False,False,0.1958,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS
7591,UNKNOWN,2025-08-19 13:30:00,2025-08-19,LIQUIDITY_SWEEP,Short,90.4745,90.4745,sweep_high;reclaim,41.7202,-0.164,4.6658,0.7356,13,1,1,2.9324,1.3476,False,False,0.3149,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS
7690,UNKNOWN,2025-08-20 14:15:00,2025-08-20,LIQUIDITY_SWEEP,Long,86.9551,86.9551,sweep_low;reclaim,40.1767,-0.3235,2.4537,0.4994,14,2,4,2.0369,1.8342,False,False,0.4738,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS
7737,UNKNOWN,2025-08-21 02:00:00,2025-08-21,LIQUIDITY_SWEEP,Short,83.7758,83.7758,sweep_high;reclaim,44.8334,0.7315,0.2995,0.8187,2,3,3,1.9463,1.2286,False,False,0.387,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS
7875,UNKNOWN,2025-08-22 12:30:00,2025-08-22,LIQUIDITY_SWEEP,Long,98.7822,98.7822,sweep_low;reclaim,33.132,-0.8407,6.2398,0.4012,12,4,1,4.2625,1.293,False,False,0.2327,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS
7882,UNKNOWN,2025-08-22 14:15:00,2025-08-22,LIQUIDITY_SWEEP,Short,90.3448,90.3448,sweep_high;reclaim,82.3345,0.1557,4.2376,0.0071,14,4,0,0.0233,5.9704,False,False,0.9961,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS
7969,UNKNOWN,2025-08-23 12:00:00,2025-08-23,LIQUIDITY_SWEEP,Long,85.0576,85.0576,sweep_low;reclaim,28.57,-1.2714,-0.2332,0.4029,12,5,0,4.2689,1.6037,False,False,0.2731,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS
8059,UNKNOWN,2025-08-24 10:30:00,2025-08-24,LIQUIDITY_SWEEP,Long,85.0045,85.0045,sweep_low;reclaim,46.7452,-0.7355,1.0239,0.4795,10,6,2,1.5516,1.1698,False,False,0.4298,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS
8145,UNKNOWN,2025-08-25 08:00:00,2025-08-25,LIQUIDITY_SWEEP,Long,93.4943,93.4943,sweep_low;reclaim,12.9747,-1.7462,1.1114,0.1478,8,0,1,6.1949,0.9788,False,False,0.1364,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS
8195,UNKNOWN,2025-08-25 20:30:00,2025-08-25,LIQUIDITY_SWEEP,Long,90.6871,90.6871,sweep_low;reclaim,21.1772,-0.6473,4.9501,0.4939,20,0,3,5.5954,0.0494,False,False,0.0087,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS
8213,UNKNOWN,2025-08-26 01:00:00,2025-08-26,LIQUIDITY_SWEEP,Long,88.0691,88.0691,sweep_low;reclaim,39.6181,-1.6457,1.5426,0.2964,1,1,0,3.5661,1.0738,False,False,0.2314,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS
8363,UNKNOWN,2025-08-27 14:30:00,2025-08-27,LIQUIDITY_SWEEP,Short,94.2923,94.2923,sweep_high;reclaim,62.6763,0.467,5.3056,0.394,14,2,1,0.7867,3.0198,False,False,0.7933,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS
8386,UNKNOWN,2025-08-27 20:15:00,2025-08-27,LIQUIDITY_SWEEP,Long,97.087,97.087,sweep_low;reclaim,49.2753,0.6801,6.9557,0.1062,20,2,2,1.2935,1.4286,False,False,0.5248,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS
