idx,symbol,datetime,date,setup_type,direction,score,rank_score,reasons,rsi,trend_strength,vol_z,body_pct,hour,dow,sweep_count_20,bsl_dist_atr,ssl_dist_atr,is_bsl_swept,is_ssl_swept,ob_remaining,selection_policy,opened_at,closed_at,entry_mode,entry,sl,tp1,tp2,tp3,exit_price,exit_reason,raw_pnl_r,cost_r,pnl_r,bars_held,exit_i,tp1_real_touch,tp2_real_touch,tp3_real_touch,v56_production,exit_policy
11312,UNKNOWN,2025-09-27 07:45:00,2025-09-27,LIQUIDITY_SWEEP,Long,82.4656,82.4656,sweep_low;reclaim,27.9246,0.1848,-0.7436,0.3366,7,5,0,4.6911,0.424,False,False,0.0829,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS,2025-09-27 08:00:00,2025-09-27 09:15:00,NEXT_BAR_OPEN_REALISTIC,109354.9,109081.513,109587.27895,109751.31115,109956.3514,109081.513,SL,-1.0,0.07,-1.07,5,11318,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
11428,UNKNOWN,2025-09-28 12:45:00,2025-09-28,LIQUIDITY_SWEEP,Long,87.6442,87.6442,sweep_low;reclaim,41.7412,-0.28,4.3043,0.4968,12,6,1,2.5892,1.0333,False,False,0.2852,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS,2025-09-28 13:00:00,2025-09-28 15:00:00,NEXT_BAR_OPEN_REALISTIC,109266.8,109335.0918125,109498.9921625,109662.8925125,109867.76795,109867.76795,TP3,1.465,0.07,1.395,8,11437,True,True,True,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
11508,UNKNOWN,2025-09-29 08:45:00,2025-09-29,LIQUIDITY_SWEEP,Short,90.7136,90.7136,sweep_high;reclaim,67.8788,1.7659,0.894,0.5001,8,0,0,1.034,3.1171,False,False,0.7509,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS,2025-09-29 09:00:00,2025-09-29 12:15:00,NEXT_BAR_OPEN_REALISTIC,112033.5,112313.5835,111795.429025,111627.378925,111417.3163,112313.5835,SL,-1.0,0.07,-1.07,13,11522,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
11624,UNKNOWN,2025-09-30 13:45:00,2025-09-30,LIQUIDITY_SWEEP,Short,85.995,85.995,sweep_high;reclaim,68.8014,-1.0153,1.7302,0.226,13,1,1,0.8315,3.1103,False,False,0.789,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS,2025-09-30 14:00:00,2025-09-30 14:45:00,NEXT_BAR_OPEN_REALISTIC,113338.7,113267.8633125,113097.8552625,112927.8472125,112715.33715,113267.8633125,BE_AFTER_TP1,0.805,0.07,0.735,3,11628,True,True,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
11731,UNKNOWN,2025-10-01 16:30:00,2025-10-01,LIQUIDITY_SWEEP,Short,88.7032,88.7032,sweep_high;reclaim,83.7316,2.496,2.3993,0.0199,16,2,1,0.0562,4.5181,False,False,0.9877,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS,2025-10-01 16:45:00,2025-10-01 17:45:00,NEXT_BAR_OPEN_REALISTIC,117830.1,117742.00892857,117530.59035714,117319.17178571,117054.89857143,117054.89857143,TP3,1.465,0.07,1.395,4,11736,True,True,True,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
11821,UNKNOWN,2025-10-02 15:00:00,2025-10-02,LIQUIDITY_SWEEP,Long,84.1528,84.1528,sweep_low;reclaim,56.727,0.8099,1.7854,0.4821,15,3,3,1.5832,1.6538,False,False,0.5109,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS,2025-10-02 15:15:00,2025-10-02 16:00:00,NEXT_BAR_OPEN_REALISTIC,119128.1,119225.84642857,119460.43785714,119695.02928571,119988.26857143,119988.26857143,TP3,1.465,0.07,1.395,3,11825,True,True,True,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
11890,UNKNOWN,2025-10-03 08:15:00,2025-10-03,LIQUIDITY_SWEEP,Long,92.4967,92.4967,sweep_low;reclaim,32.9094,-0.3715,1.2915,0.3554,8,4,0,3.943,1.1519,False,False,0.2261,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS,2025-10-03 08:30:00,2025-10-03 09:15:00,NEXT_BAR_OPEN_REALISTIC,119624.0,119698.7649375,119878.2007875,120057.6366375,120281.93145,120281.93145,TP3,1.465,0.07,1.395,3,11894,True,True,True,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
11960,UNKNOWN,2025-10-04 01:45:00,2025-10-04,LIQUIDITY_SWEEP,Long,84.9479,84.9479,sweep_low;reclaim,17.9118,1.3602,-0.1934,0.0804,1,5,3,5.3892,0.0917,False,False,0.0167,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS,2025-10-04 02:00:00,2025-10-04 05:00:00,NEXT_BAR_OPEN_REALISTIC,121819.0,121895.1368125,122077.8651625,122260.5935125,122489.00395,122489.00395,TP3,1.465,0.07,1.395,12,11973,True,True,True,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
12116,UNKNOWN,2025-10-05 16:45:00,2025-10-05,LIQUIDITY_SWEEP,Long,93.9453,93.9453,sweep_low;reclaim,49.0226,-0.6277,1.8853,0.2109,16,6,1,1.0262,2.1596,False,False,0.6779,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS,2025-10-05 17:00:00,2025-10-05 17:30:00,NEXT_BAR_OPEN_REALISTIC,123210.0,122901.97475,123471.8214625,123656.6366125,123887.65555,122901.97475,SL,-1.0,0.07,-1.07,2,12119,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
12199,UNKNOWN,2025-10-06 13:30:00,2025-10-06,LIQUIDITY_SWEEP,Short,87.1356,87.1356,sweep_high;reclaim,62.4366,0.9158,2.976,0.5018,13,0,3,1.1851,2.8307,False,False,0.7049,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS,2025-10-06 13:45:00,2025-10-06 13:45:00,NEXT_BAR_OPEN_REALISTIC,124504.4,124837.46428571,124221.29535714,124021.45678571,123771.65857143,124837.46428571,SL,-1.0,0.07,-1.07,0,12200,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
