ts,open,high,low,close,volume,quote
1764504000000,91000.90,91495.70,90960.00,91432.40,3567.315,325658537.02630
1764507600000,91432.30,91934.40,91356.80,91726.90,7346.136,673658181.33170
1764511200000,91726.90,91734.50,91208.80,91459.70,3398.219,310732554.57950
1764514800000,91459.70,91577.00,91278.00,91405.80,2149.771,196511611.05000
1764518400000,91405.90,91818.80,91364.30,91789.40,3168.217,290382988.34330
1764522000000,91789.50,91789.50,91270.00,91444.10,2771.768,253426858.10060
1764525600000,91444.10,91444.10,91088.10,91420.30,1989.107,181556959.19560
1764529200000,91420.20,91461.30,91259.20,91423.20,1028.572,93990011.80590
1764532800000,91423.10,91592.30,91133.60,91272.70,1744.664,159360269.40100
1764536400000,91272.70,91293.20,90825.10,91139.10,3563.684,324421932.62130
1764540000000,91139.00,91300.00,91000.90,91178.90,1585.663,144542134.83630
1764543600000,91179.00,91213.20,90300.00,90320.60,8562.419,776112483.24900
1764547200000,90320.50,90396.90,86939.60,86970.70,43263.872,3826966306.53590
1764550800000,86970.60,87713.90,86900.00,87134.00,14009.800,1223836729.04310
1764554400000,87134.00,87472.10,86428.70,86685.60,13283.858,1153702248.18100
1764558000000,86685.70,86791.20,86126.00,86319.20,9665.362,834984448.89540
1764561600000,86319.10,86331.10,85666.00,85767.70,10853.729,932625227.49310
1764565200000,85767.70,85979.00,85563.70,85966.90,7100.667,609227928.59970
1764568800000,85966.80,86314.40,85929.50,86189.90,8181.552,704591885.00020
1764572400000,86190.00,86524.60,86006.80,86487.60,5673.479,489690114.07440
1764576000000,86487.30,86842.00,86339.50,86811.00,5624.916,487096631.51610
1764579600000,86811.00,86886.00,86459.10,86659.10,4945.855,428783663.38390
1764583200000,86659.20,86770.50,86500.80,86599.00,2313.357,200372404.21280
1764586800000,86599.00,86658.00,86090.00,86100.10,6891.388,595126817.26600
1764590400000,86100.00,86193.00,84700.10,85396.20,22053.365,1884531024.08440
1764594000000,85396.30,86129.80,85310.20,85943.20,13416.465,1151803273.85900
1764597600000,85943.70,86625.00,85810.60,86017.30,16433.755,1416035643.13220
1764601200000,86017.40,86089.90,83786.00,84650.00,31532.320,2672897912.63350
1764604800000,84650.00,85436.60,84011.00,84540.30,20660.477,1749282184.46590
1764608400000,84540.40,85236.60,84414.10,84902.80,8904.094,755265044.31510
1764612000000,84902.60,85528.70,84677.80,85159.20,11362.663,968090485.56660
1764615600000,85159.10,85262.30,84566.40,84985.00,5679.577,482084486.41970
1764619200000,84985.00,85801.50,84966.80,85474.10,11259.289,962497015.74580
1764622800000,85474.10,86462.70,85456.00,86380.10,12408.489,1067874757.44490
1764626400000,86380.10,86817.00,86238.10,86518.20,6600.985,571488126.51710
1764630000000,86518.40,86778.00,86200.00,86241.60,4727.852,409069888.09380
1764633600000,86241.50,86630.10,86140.10,86472.00,4710.893,406791589.25340
1764637200000,86471.90,87384.00,86346.10,86409.90,9038.996,784798279.11280
1764640800000,86409.90,86823.00,86223.20,86501.20,4338.017,375657652.69250
1764644400000,86501.10,87066.50,86159.90,86936.00,5559.273,481459508.15570
1764648000000,86935.90,87245.90,86859.20,86924.90,4311.149,375146512.32590
1764651600000,86924.80,87081.40,86772.00,86968.70,2698.348,234573072.28100
1764655200000,86968.60,87148.70,86820.00,87043.70,2677.164,232880706.02780
1764658800000,87043.70,87075.00,86834.50,86965.00,2293.045,199361038.85380
1764662400000,86965.00,87018.10,86321.00,86438.00,8634.229,747450288.27940
1764666000000,86438.10,86964.10,86416.70,86734.40,4493.427,389611889.49740
1764669600000,86734.40,87640.00,86724.40,87241.80,6046.356,527251745.85790
1764673200000,87241.80,87576.50,86908.80,87326.90,5394.849,470649843.87450
1764676800000,87327.00,87516.00,87130.30,87225.60,4157.198,362931079.87740
1764680400000,87225.60,87870.20,87005.00,87691.30,8505.955,743976164.88030
1764684000000,87691.20,89246.10,87560.00,89225.10,28304.844,2507186390.06970
1764687600000,89225.10,91211.30,89225.00,90809.20,37597.047,3395708071.61170
1764691200000,90809.20,91309.40,90156.40,90713.90,17983.841,1631805242.42690
1764694800000,90713.80,91969.00,90698.70,91417.50,17158.288,1568932214.30000
1764698400000,91417.50,92253.70,91299.90,91905.00,12393.917,1138304591.80910
1764702000000,91905.00,92273.20,91791.00,91849.90,7369.576,678089857.14680
1764705600000,91849.90,91883.80,90643.50,90976.10,18067.170,1647316206.26860
1764709200000,90976.10,91573.60,90904.30,91500.20,5518.836,503821941.97060
1764712800000,91500.20,91970.40,91443.50,91932.70,6609.794,606114353.34700
1764716400000,91932.70,91943.60,91231.00,91249.10,4238.953,388200377.35590
1764720000000,91249.10,91716.00,90954.80,91620.30,6354.318,580229049.41190
1764723600000,91620.30,92465.60,91418.70,92215.30,7931.300,729610191.08240
1764727200000,92215.50,93020.00,92101.20,92784.20,11534.707,1068339421.63470
1764730800000,92784.10,93068.90,92545.60,92589.20,4788.019,444025586.11670
1764734400000,92589.20,93456.00,92578.00,93302.20,9846.885,915925290.97870
1764738000000,93302.10,93632.50,93051.90,93591.00,9868.355,921442421.70720
1764741600000,93591.10,93932.70,93092.50,93386.00,11294.072,1056784898.70470
1764745200000,93386.00,93418.60,92820.00,92969.90,6957.400,647273680.68350
1764748800000,92970.00,93147.80,92636.60,92740.80,6387.022,592903346.80430
1764752400000,92740.80,93179.70,92672.30,93132.10,5292.068,491794983.53480
1764756000000,93132.10,93338.40,92807.30,92899.90,5446.204,506786283.28060
1764759600000,92899.90,93009.80,92602.80,92957.70,4242.624,393924455.26080
1764763200000,92957.60,93069.70,92637.90,92882.30,4066.967,377435892.77080
1764766800000,92882.20,93225.40,92828.60,93077.60,5017.270,466724668.99910
1764770400000,93077.70,93653.60,91637.40,92300.00,36289.083,3354999409.45340
1764774000000,92300.00,92943.40,91873.90,92332.90,13040.258,1204869983.10030
1764777600000,92333.00,92712.80,91733.20,92212.40,8735.712,805643652.63390
1764781200000,92212.40,93000.00,92159.90,92919.50,8980.413,831651204.40650
1764784800000,92919.40,93471.10,92315.30,92584.80,9731.934,904896365.62500
1764788400000,92584.80,93062.90,92489.30,92995.80,3242.163,300674369.27080
1764792000000,92995.80,93345.30,92784.30,92928.20,4208.583,391585809.11480
1764795600000,92928.80,93725.00,92801.00,93645.00,4692.065,437715779.73330
1764799200000,93645.00,94185.00,93232.80,93738.40,7360.675,689478432.36950
1764802800000,93738.50,94061.20,93297.80,93376.70,5990.220,561099867.62670
1764806400000,93376.80,93431.80,92628.00,93013.90,7217.528,671078893.79380
1764810000000,93013.90,93725.00,92940.40,93150.00,5626.738,525227974.96680
1764813600000,93150.00,94040.00,93072.80,93896.10,6764.568,633967938.17390
1764817200000,93896.10,94038.80,93351.00,93499.90,4892.482,457972295.62270
1764820800000,93500.00,93549.20,93170.00,93317.80,2876.026,268469299.30930
1764824400000,93317.80,93339.70,92737.00,92932.40,4737.601,440633581.96680
1764828000000,92932.40,93333.00,92800.10,93103.10,5104.689,475205512.69430
1764831600000,93103.00,93386.60,92852.40,93358.60,3283.133,305750989.77830
1764835200000,93358.50,93578.40,93002.50,93220.70,3639.549,339390910.67460
1764838800000,93220.70,93600.00,93201.00,93408.60,4173.181,389919464.35530
1764842400000,93408.60,93531.70,93111.10,93210.70,3032.719,282976663.60280
1764846000000,93210.70,93269.50,92666.10,92894.90,5479.818,509063016.03610
1764849600000,92894.90,93155.00,92725.40,92947.90,3391.405,315219368.88340
1764853200000,92947.80,93011.40,92366.00,92480.40,9296.970,861089742.74990
1764856800000,92480.40,92788.10,91762.00,91859.40,11574.866,1068447951.56380
1764860400000,91859.30,93256.30,91845.80,92933.50,14481.987,1341384286.99020
1764864000000,92933.40,93143.40,92220.00,92390.00,8874.472,822316480.40400
1764867600000,92389.90,92500.00,91700.00,92384.50,8394.730,773087970.40120
1764871200000,92384.60,92516.80,91909.80,92093.40,4692.856,432616080.55600
1764874800000,92093.40,92140.50,90822.50,91941.50,16520.762,1511132836.97280
1764878400000,91941.50,92500.00,91649.80,92431.70,5934.234,546540933.58850
1764882000000,92431.80,92676.80,92036.10,92111.20,3212.793,296734824.25730
1764885600000,92111.20,92458.30,92103.20,92295.50,1882.988,173780179.91570
1764889200000,92295.50,92419.60,92022.30,92034.70,1686.332,155434212.43440
1764892800000,92034.70,92444.00,92015.00,92259.90,2038.607,188022269.75810
1764896400000,92259.80,92566.00,92188.80,92322.20,2356.135,217721544.95560
1764900000000,92322.10,92665.50,92215.00,92476.10,2597.816,240241453.77690
1764903600000,92476.10,92625.00,91917.70,92104.90,3964.294,365609170.27840
1764907200000,92104.80,92350.00,91750.60,91985.50,4493.546,413496729.84840
1764910800000,91985.60,92164.50,91829.60,91902.60,2250.834,207017135.53420
1764914400000,91902.70,92244.80,91865.30,92235.60,2391.333,220130654.95850
1764918000000,92235.60,92455.40,92158.50,92227.50,3170.626,292689608.90830
1764921600000,92227.60,92227.60,91857.60,92080.00,2574.718,236962335.50520
1764925200000,92079.90,92080.00,90940.40,91086.40,9970.684,910467653.16160
1764928800000,91086.40,91456.80,91042.80,91240.10,5076.979,463310738.90410
1764932400000,91240.00,91527.30,91081.10,91307.90,3929.661,358710743.32130
1764936000000,91308.00,91388.70,91015.70,91194.60,2561.365,233576100.34260
1764939600000,91194.60,91319.90,90195.30,90433.60,13668.127,1239000283.38370
1764943200000,90433.60,90706.60,89863.00,90246.00,15190.710,1371465206.50560
1764946800000,90246.00,91445.20,90210.60,90414.00,23870.942,2170216526.57190
1764950400000,90413.90,90460.00,87976.30,88757.50,39320.724,3496822745.07710
1764954000000,88757.60,89509.60,88558.80,89279.30,11156.765,992538674.13470
1764957600000,89279.30,89750.60,88839.00,88894.90,9004.250,804275138.84330
1764961200000,88895.00,89762.00,88773.60,89590.50,6965.468,621788177.64490
1764964800000,89590.50,89706.00,89150.00,89267.80,4901.363,438235448.22240
1764968400000,89267.80,89448.80,89038.80,89145.10,3041.434,271563494.33360
1764972000000,89145.10,89335.50,88856.70,89199.30,2748.884,244897224.52570
1764975600000,89199.30,89342.00,88900.00,89288.50,1879.792,167584830.55010
1764979200000,89288.60,89441.90,88986.10,89382.20,2867.558,255782585.52010
1764982800000,89382.20,89468.30,89160.90,89295.70,2013.697,179838202.03320
1764986400000,89296.20,89374.90,89130.10,89354.60,1865.381,166455742.73720
1764990000000,89354.70,89758.00,89350.20,89636.50,3451.579,309356602.54700
1764993600000,89636.50,89670.00,89468.40,89612.20,1821.073,163121773.81710
1764997200000,89612.30,89696.70,89484.20,89556.70,1370.950,122802533.43770
1765000800000,89556.70,89732.40,89476.20,89643.10,1411.580,126498052.92000
1765004400000,89643.10,89680.20,89410.80,89549.60,1452.224,130082673.21240
1765008000000,89549.50,89608.00,89165.90,89238.30,3410.824,304668139.11360
1765011600000,89238.30,89639.30,89220.60,89532.90,2485.552,222422479.12850
1765015200000,89533.00,89650.00,89421.90,89466.00,1288.750,115367421.93620
1765018800000,89466.00,89679.00,89451.40,89585.40,1473.789,132013526.86390
1765022400000,89585.40,89600.00,89512.90,89528.40,990.665,88712142.05860
1765026000000,89528.40,89745.60,89528.30,89619.50,2026.047,181630430.04380
1765029600000,89619.50,90257.30,89603.80,89948.60,7028.216,632287812.51000
1765033200000,89948.70,89993.20,89424.20,89713.40,4742.672,425310665.95640
1765036800000,89713.30,89940.30,89619.60,89660.80,1979.892,177813952.45530
1765040400000,89660.90,89798.00,89558.10,89661.70,1641.909,147198300.20250
1765044000000,89661.80,89751.90,89475.40,89610.00,1202.162,107738859.68840
1765047600000,89609.90,89710.10,89203.00,89369.40,3799.482,339703209.33860
1765051200000,89369.50,89527.40,89277.90,89509.50,1154.732,103263548.54060
1765054800000,89509.40,89578.30,89351.70,89377.30,956.320,85535793.24630
1765058400000,89377.20,89487.80,89212.30,89245.10,1406.096,125611907.11500
1765062000000,89245.10,89293.40,88870.10,89197.10,4985.717,443957564.37210
1765065600000,89197.10,89520.00,89131.50,89354.30,1987.394,177564331.92500
1765069200000,89354.30,89543.80,89251.00,89251.00,1179.488,105444843.34130
1765072800000,89251.00,89656.20,89251.00,89580.10,1230.354,110068459.65690
1765076400000,89580.10,89704.50,89505.60,89675.60,1351.149,121077976.07470
1765080000000,89675.70,89750.00,89439.60,89495.20,1622.610,145355378.83980
1765083600000,89495.20,89525.60,89380.00,89469.20,1180.964,105632451.92180
1765087200000,89469.20,89668.10,89443.90,89668.10,1095.315,98114865.78060
1765090800000,89668.10,89697.70,89155.00,89337.10,2654.707,237157320.96150
1765094400000,89337.10,89494.40,89140.30,89269.40,2099.917,187557629.49170
1765098000000,89269.40,89360.00,89012.90,89070.00,2208.222,196836956.85350
1765101600000,89070.10,89359.30,89061.50,89195.50,2240.142,199821731.07010
1765105200000,89195.60,89237.20,89101.50,89109.40,1110.743,99049956.64700
1765108800000,89109.30,89557.90,89074.60,89428.80,2185.919,195271869.19210
1765112400000,89428.80,89472.00,88476.00,89011.00,6537.237,581500877.58510
1765116000000,89011.00,89069.50,87688.00,88187.50,17333.453,1528420536.22300
1765119600000,88187.50,89700.00,88129.70,89505.00,15268.952,1358726810.06530
1765123200000,89505.00,89880.00,89065.20,89849.30,6509.369,581825997.55380
1765126800000,89849.30,91261.00,89565.20,90904.20,17768.400,1608212694.60640
1765130400000,90904.20,91722.00,90904.10,91327.60,9436.245,862429726.42380
1765134000000,91327.70,91503.40,91170.20,91379.70,2882.260,263211430.01320
1765137600000,91379.80,91473.20,91263.10,91392.00,1698.524,155183599.54360
1765141200000,91392.10,91392.10,89806.00,90189.20,8900.689,805341039.98020
1765144800000,90189.20,90204.80,88890.00,89551.80,15472.765,1385194126.55410
1765148400000,89551.70,90444.40,89473.40,90345.40,5637.187,506722256.47220
1765152000000,90345.40,90572.20,89806.40,90302.70,4874.338,439756209.18550
1765155600000,90302.60,91650.00,90255.80,90869.10,8511.385,775131361.95350
1765159200000,90869.00,91415.60,90737.50,91327.00,4708.459,428817925.76830
1765162800000,91327.00,91383.00,90947.00,91039.40,2557.201,233035380.18480
1765166400000,91039.30,91444.10,90979.20,91247.70,2273.472,207371404.60130
1765170000000,91247.80,91410.00,91006.30,91290.60,2725.418,248606183.66720
1765173600000,91290.60,91612.90,91205.50,91434.60,3112.497,284639456.98990
1765177200000,91434.60,91868.00,91310.20,91519.80,4866.371,445711097.16210
1765180800000,91519.80,91906.60,91433.60,91782.10,3146.059,288383766.10660
1765184400000,91782.00,92262.60,91741.60,91865.30,6317.439,581304588.75920
1765188000000,91865.30,92181.80,91756.10,92085.80,3583.364,329662617.30410
1765191600000,92085.80,92139.90,91806.10,91923.50,3021.586,277858975.59100
1765195200000,91923.60,91948.40,91627.80,91729.50,4428.731,406433768.24240
1765198800000,91729.40,92106.40,91231.70,91424.00,9313.048,853425343.56970
1765202400000,91424.00,91753.00,90723.00,90809.00,17671.245,1611423639.29720
1765206000000,90809.10,90970.60,89553.80,89912.60,25626.172,2308946183.35220
1765209600000,89912.70,90438.80,89629.10,89929.20,11356.498,1022487854.29320
1765213200000,89929.30,90300.00,89641.90,90212.10,7388.884,664679132.30310
1765216800000,90212.10,90471.60,89676.00,89873.50,7365.028,664435305.39440
1765220400000,89873.50,90326.10,89805.40,90073.60,3605.142,324669928.83210
1765224000000,90073.70,90877.10,90073.70,90745.70,5536.987,501214580.61940
1765227600000,90745.70,91338.20,90618.00,91258.20,4937.795,449532752.41320
1765231200000,91258.10,91333.00,90675.00,90788.60,2634.682,239555400.74400
1765234800000,90788.60,90975.00,90439.30,90610.80,2912.938,264100442.70450
1765238400000,90610.80,90810.80,90315.00,90359.40,3420.656,309793228.06540
1765242000000,90359.50,90537.20,89922.40,90017.90,3959.238,357125294.43640
1765245600000,90017.90,90338.50,89933.70,90026.10,2308.643,208148036.98730
1765249200000,90026.10,90412.80,89774.10,90364.00,5951.351,536163488.45450
1765252800000,90364.10,90472.90,89653.50,89875.40,6106.101,549342285.32750
1765256400000,89875.30,90172.90,89368.90,89857.60,8536.465,766955688.91150
1765260000000,89857.70,90200.00,89744.00,90124.80,2901.561,261017597.77480
1765263600000,90124.80,90485.80,90048.50,90449.90,3366.722,304004426.22940
1765267200000,90449.90,90584.80,90301.00,90459.10,3251.724,294176564.83860
